1.40358e-06	0	0	15.6949	0	0	0
4.92157e-06	0	0	48.5354	0	0	0
7.78788e-06	0	0	61.9838	0	0	0
1.03617e-05	0	0	61.1923	0	0	0
1.26622e-05	0	0	50.8609	0	0	0
1.47396e-05	0	0	35.6704	0	0	0
1.66417e-05	0	0	18.937	0	0	0
1.83968e-05	0	0	-0.89032	0	0	0
2.00199e-05	0	0	-56.962	0	0	0
2.15184e-05	0	0	-177.049	0	0	0
2.28998e-05	0	0	-157.137	0	0	0
2.41764e-05	0	0	-14.6406	0	0	0
2.53647e-05	0	0	-12.2719	0	0	0
2.64811e-05	0	0	22.8802	0	0	0
2.75408e-05	0	0	45.5382	0	0	0
2.85601e-05	0	0	59.526	0	0	0
2.9544e-05	0	0	64.1249	0	0	0
3.04965e-05	0	0	66.2962	0	0	0
3.14217e-05	0	0	73.4689	0	0	0
3.23233e-05	0	0	58.4083	0	0	0
3.32048e-05	0	0	65.2626	0	0	0
3.40694e-05	0	0	49.3143	4.36557e-11	0	0
3.49199e-05	0	0	49.7882	5.67525e-10	0	0
3.57592e-05	0	0	34.0404	5.58794e-09	0	0
3.65899e-05	0	0	33.7323	4.62169e-08	0	0
3.74146e-05	0	0	20.2506	3.35305e-07	0	0
3.8236e-05	0	0	14.0414	2.17065e-06	0	0
3.90567e-05	0	0	9.87706	1.26519e-05	0	0
3.98798e-05	0	0	-2.50052	6.68606e-05	0	0
4.07084e-05	0	0	-0.383334	0.000322249	0	0
4.15463e-05	0	0	-13.7756	0.00142313	0	0
4.23978e-05	0	0	-8.05932	0.00577858	0	0
4.32683e-05	0	0	-20.0716	0.0216186	0	0
4.41647e-05	0	0	-13.3012	0.0745612	0	0
4.51036e-05	0	0	-19.2684	0.238711	0	0
4.61065e-05	0	0	-16.7133	0.709438	0	0
4.71982e-05	0	0	-11.8959	1.92818	0	0
4.84296e-05	0	0	-8.25971	4.6817	0	0
4.99596e-05	0	0	-4.33955	9.77547	0	0
5.24708e-05	0	0	8.05273	15.1039	0	0
5.50489e-05	0	0	21.4283	17.4005	0	0
5.74897e-05	0	0	20.8208	16.3621	0	0
5.98281e-05	0	0	26.2163	14.1355	0	0
6.20942e-05	0	0	33.3974	10.4475	0	0
6.43109e-05	0	0	10.0252	6.56804	0	0
6.64588e-05	0	0	28.7194	3.19577	0	0
6.86052e-05	0	0	4.14753	0.753898	0	0
7.06847e-05	0	0	-11.1248	-0.832417	0	0
7.2742e-05	0	0	8.48342	-1.14222	0	0
7.47899e-05	0	0	-1.31553	-0.437076	0	0
7.67935e-05	0	0	-9.37379	0.969607	0	0
7.87644e-05	0	0	13.3925	2.76773	0	0
8.0769e-05	0	0	24.3249	4.71809	0	0
8.26985e-05	0	0	12.6249	6.49293	0	0
8.46699e-05	0	0	14.9634	8.11734	0	0
8.65748e-05	0	0	28.8652	9.32901	0	0
8.85026e-05	0	0	25.3935	10.6194	0	0
9.03783e-05	0	0	9.90226	11.5694	0	0
9.22897e-05	0	0	6.00954	10.3619	0	0
9.41419e-05	0	0	13.4111	6.28888	0	0
9.60281e-05	0	0	14.2449	2.78922	0	0
9.78572e-05	0	0	5.16843	1.94782	0	0
9.9739e-05	2.43017e-08	0	-0.721917	1.32028	2.43017e-08	0
0.000101572	4.54616e-07	0	6.07814	2.39742	4.54616e-07	0
0.000103465	8.07854e-06	0	15.5679	4.08113	8.07854e-06	0
0.000105306	0.000104362	0	14.0501	5.67325	0.000104362	0
0.000107171	0.00108841	0	8.54822	7.56897	0.00108841	0
0.000108967	0.0081646	0	10.4811	8.74653	0.0081646	0
0.000110745	0.0468969	0	17.1207	9.7423	0.0468969	0
0.000112551	0.21228	0	23.8441	9.84593	0.21228	0
0.000114329	0.709769	4.80213e-10	27.5905	9.75173	0.709769	4.80213e-10
0.000116133	1.77671	1.66328e-08	30.3146	9.32128	1.77671	1.66328e-08
0.00011791	3.17542	4.2202e-07	29.4739	8.63084	3.17542	4.2202e-07
0.000119654	4.10774	7.89741e-06	17.1374	8.09773	4.10774	7.89741e-06
0.00012145	4.20288	0.0001245	1.92786	7.32189	4.20288	0.0001245
0.000123201	4.05825	0.00141246	-0.00639899	7.08571	4.05825	0.00141246
0.00012494	3.81005	0.0120757	-0.0855402	6.84153	3.81005	0.0120757
0.000126716	3.05142	0.0813217	-7.56239	6.89295	3.05142	0.0813217
0.000128456	2.35969	0.391595	-1.45281	7.11784	2.35969	0.391595
0.000130185	1.65609	1.36607	6.54281	7.3951	1.65609	1.36607
0.000131949	0.771726	3.45979	12.2796	7.94701	0.771726	3.45979
0.000133677	0.134633	6.01207	21.7836	8.35899	0.134633	6.01207
0.000135397	-0.415151	7.51814	21.6573	8.83841	-0.415151	7.51814
0.000137151	-0.624449	7.85958	24.583	9.37292	-0.624449	7.85958
0.00013887	-0.761516	8.20817	21.922	9.64787	-0.761516	8.20817
0.000140582	-0.420125	7.89192	23.2668	9.94316	-0.420125	7.89192
0.000142322	-0.468222	6.85422	21.1682	10.0734	-0.468222	6.85422
0.000144045	0.0435692	5.95238	19.8593	9.8992	0.0435692	5.95238
0.000145748	0.361706	4.5358	16.7756	9.67415	0.361706	4.5358
0.000147461	0.753191	3.40871	12.5568	9.35909	0.753191	3.40871
0.000149191	1.29832	2.17299	8.54236	9.0622	1.29832	2.17299
0.000150891	1.46286	1.31719	6.86557	8.74996	1.46286	1.31719
0.000152581	1.80793	0.63941	6.73479	8.43198	1.80793	0.63941
0.000154314	2.19616	0.440807	10.0299	8.37996	2.19616	0.440807
0.000156004	2.31114	0.395631	11.6392	8.38058	2.31114	0.395631
0.000157698	2.48925	0.798507	12.5687	8.34658	2.48925	0.798507
0.0001594	1.62259	1.33243	5.90163	8.27779	1.62259	1.33243
0.000161108	0.690343	2.12131	-0.0549983	8.15648	0.690343	2.12131
0.000162792	-0.0526281	2.88443	2.59157	8.00149	-0.0526281	2.88443
0.000164467	-0.182023	3.76423	17.9135	7.86568	-0.182023	3.76423
0.00016618	0.552308	4.426	32.0446	7.71322	0.552308	4.426
0.000167859	2.60142	5.15419	29.9997	7.8002	2.60142	5.15419
0.000169542	9.54944	5.84273	28.3028	8.17374	9.54944	5.84273
0.000171211	21.3985	6.44144	28.3419	8.84406	21.3985	6.44144
0.000172922	32.1826	6.88301	19.2118	9.72949	32.1826	6.88301
0.000174586	31.133	6.25709	11.3628	10.4705	31.133	6.25709
0.000176263	23.8627	4.59216	8.96967	11.2373	23.8627	4.59216
0.000177932	23.0052	3.1217	3.4302	11.7832	23.0052	3.1217
0.000179633	17.4669	2.64899	2.99778	12.0384	17.4669	2.64899
0.00018129	9.26853	2.58195	4.99428	12.0242	9.26853	2.58195
0.000182957	5.43234	2.5342	5.27832	11.7253	5.43234	2.5342
0.000184624	-2.68838	3.24783	10.9341	11.0715	-2.6884	3.24782
0.000186318	-4.77194	4.05762	12.4842	10.382	-4.77207	4.0575
0.000187969	-9.69826	4.70026	17.1739	10.3188	-9.69915	4.69936
0.000189632	-9.5029	5.68121	18.5632	11.3457	-9.5087	5.67541
0.000191288	-10.7432	6.15644	20.5632	12.8336	-10.776	6.12363
0.000192977	-7.97442	6.89751	21.7547	13.4969	-8.14259	6.72934
0.000194621	-6.1723	7.59864	20.7193	13.0562	-6.89461	6.87632
0.000196281	1.25105	9.80083	20.7176	12.5899	-1.49264	7.05714
0.000197923	9.32858	15.8699	17.1726	12.0889	0.407309	6.94864
0.000199603	31.5431	32.5859	15.9201	10.4027	5.83	6.87278
0.000201244	71.6794	69.1618	13.0676	9.09127	9.2099	6.69229
0.000202897	143.518	139.388	12.2794	8.24679	10.7444	6.61496
0.000204529	262.474	254.229	10.551	7.5918	14.7746	6.52905
0.000206195	443.452	435.337	10.5382	7.55344	14.7471	6.63201
0.000207853	726.581	717.69	9.3304	8.42686	15.6845	6.79305
0.000209484	1176.47	1166.87	10.1527	9.31385	16.7085	7.112
0.000211127	1899.61	1890.84	10.6601	10.948	16.2957	7.51725
0.000212757	2992.32	2986.04	11.7744	12.4797	14.3745	8.09445
0.000214418	4641.38	4643.4	13.4818	14.3175	6.65102	8.66701
0.000216048	7021.68	7037.62	14.6048	15.551	-6.47347	9.4625
0.000217679	10459.7	10479.9	16.784	15.9941	-9.87883	10.3506
0.000219307	15266.7	15282.3	17.4397	16.0654	-4.19485	11.4328
0.000220934	21837.3	21852.2	18.4393	15.1787	-2.26547	12.6888
0.000222591	30839.8	30855.2	17.557	13.5017	-1.51313	13.9768
0.000224213	42404.9	42412.8	17.9	11.8116	6.5319	14.4703
0.000225838	57196.7	57201.9	16.3551	10.1232	8.56653	13.7415
0.00022746	75646.4	75647.4	15.5768	8.88573	10.8215	11.8262
0.000229082	98084.2	98081.5	13.925	8.27005	12.3238	9.63029
0.000230729	125210	125206	12.7643	8.72483	12.3591	8.23466
0.000232352	156196	156189	12.552	9.36015	13.5119	6.72845
0.000233967	190966	190962	11.7048	9.79422	9.33326	5.02064
0.000235593	229338	229333	12.4585	10.1409	9.27297	4.20639
0.000237204	269776	269773	12.1823	11.3474	6.72654	3.64623
0.000238843	312118	312113	13.4069	13.3189	7.74107	3.13336
0.000240477	353927	353926	14.685	14.6307	4.4242	3.36381
0.000242084	392992	392991	15.1815	14.9427	3.95709	3.62266
0.000243704	428478	428478	16.4152	15.2437	4.45361	4.16264
0.000245308	458048	458045	16.6398	14.8929	7.29033	4.8704
0.000246943	481084	481082	17.1766	13.1261	7.66517	5.35362
0.000248575	496039	496039	16.6269	11.1999	6.65447	6.22209
0.000250181	503056	503054	14.9581	9.80445	9.14956	6.55333
0.000251798	503901	503897	13.1006	8.13996	11.4535	7.10845
0.000253409	501434	501428	11.6243	7.44007	14.0574	7.62756
0.000255017	499049	499044	13.1332	7.27848	13.2241	8.04507
0.00025665	498829	498825	15.923	7.65557	12.3557	8.44815
0.000258275	500143	500138	16.7146	8.99285	13.4688	8.97307
0.000259875	500731	500725	13.53	10.173	14.4427	9.29649
0.000261489	499995	499988	8.04835	11.8747	15.871	9.62468
0.000263086	499552	499547	7.9133	13.3013	14.2246	9.74531
0.000264704	500121	500120	12.9241	14.5113	10.7745	9.47674
0.000266341	500285	500282	15.0412	15.3263	11.0244	8.72435
0.000267948	499794	499790	13.9342	15.2018	12.2057	8.14267
