
121	3.51765e-07	605812	0.397848
122	3.57456e-07	605812	0.401505
123	3.62947e-07	605812	0.405165
124	3.6965e-07	605812	0.408827
125	3.73575e-07	605812	0.412503
126	3.75088e-07	605812	0.416192
127	3.75802e-07	605812	0.419884
128	3.7625e-07	605812	0.423575
129	3.77112e-07	633534	0.427274
130	3.77549e-07	672448	0.430985
131	3.78415e-07	712568	0.434712
132	3.79848e-07	754780	0.438468
133	3.80525e-07	802936	0.442273
134	3.81587e-07	859118	0.446116
135	3.89849e-07	926270	0.449954
136	3.72555e-07	1.00718e+06	0.453783
137	3.62502e-07	1.10447e+06	0.457586
138	3.59659e-07	1.22085e+06	0.461362
139	3.62109e-07	1.36623e+06	0.465093
140	3.60231e-07	1.5507e+06	0.468807
141	3.54301e-07	1.79177e+06	0.47249
142	3.39828e-07	2.11185e+06	0.476129
143	3.40044e-07	2.54077e+06	0.479725
144	3.70365e-07	3.01405e+06	0.483212
145	3.61953e-07	3.18842e+06	0.486749
146	3.30143e-07	3.18842e+06	0.490239
147	3.50079e-07	3.18842e+06	0.493725
148	3.62463e-07	3.18842e+06	0.497191
149	3.32078e-07	3.18842e+06	0.500666
150	3.44785e-07	3.18842e+06	0.504079
151	3.38754e-07	3.18842e+06	0.507476
152	3.38514e-07	3.18842e+06	0.510892
153	3.5742e-07	3.18842e+06	0.514306
154	3.37181e-07	3.18842e+06	0.517756
155	3.41172e-07	3.18842e+06	0.521214
156	3.354e-07	3.18842e+06	0.524625
157	3.36034e-07	3.18842e+06	0.527986
158	3.3519e-07	3.18842e+06	0.531346
159	3.39005e-07	3.18842e+06	0.53472
160	3.42545e-07	3.18842e+06	0.53812
161	3.38986e-07	3.18842e+06	0.541523
162	3.39088e-07	3.18842e+06	0.544914
163	3.32431e-07	3.18842e+06	0.548293
164	3.39471e-07	3.18842e+06	0.551642
165	3.28089e-07	3.18842e+06	0.554977
166	3.36761e-07	3.18842e+06	0.558289
167	3.26294e-07	3.18842e+06	0.561611
168	3.35739e-07	3.18842e+06	0.564923
169	3.30161e-07	3.18842e+06	0.568247
170	3.36541e-07	3.18842e+06	0.57158
171	3.34318e-07	3.18842e+06	0.574935
172	3.36526e-07	3.18842e+06	0.578306
173	3.44551e-07	3.18842e+06	0.581701
174	3.38104e-07	3.18842e+06	0.585117
175	3.40087e-07	3.18842e+06	0.588509
176	3.33375e-07	3.18842e+06	0.591876
177	3.35461e-07	3.18842e+06	0.595217
178	3.29629e-07	3.18842e+06	0.598546
179	3.3379e-07	3.18842e+06	0.601856
180	3.23712e-07	3.18842e+06	0.605162
181	3.37527e-07	3.18842e+06	0.608453
182	3.15426e-07	3.18842e+06	0.611763
183	3.35961e-07	3.18842e+06	0.615024
184	3.26179e-07	3.18842e+06	0.618302
185	3.16579e-07	3.18842e+06	0.621573
186	3.38559e-07	3.18842e+06	0.624823
187	3.1326e-07	3.18842e+06	0.628087
188	3.14663e-07	3.18842e+06	0.631285
189	3.26334e-07	3.18842e+06	0.63446
190	3.18938e-07	3.18842e+06	0.637682
191	3.09798e-07	3.18842e+06	0.640874
192	3.24082e-07	3.18842e+06	0.644052
193	3.1927e-07	3.18842e+06	0.647229
194	3.02836e-07	3.18842e+06	0.650415
195	3.12748e-07	3.18842e+06	0.653575
196	3.35008e-07	3.18842e+06	0.656714
197	3.16676e-07	3.18842e+06	0.659864
198	3.03309e-07	3.18842e+06	0.663004
199	2.97826e-07	3.18842e+06	0.666131
200	3.17195e-07	3.18842e+06	0.669256
201	3.26534e-07	3.18842e+06	0.67241
202	2.63787e-07	3.18842e+06	0.675471
203	1.81357e-07	3.18842e+06	0.677692
204	1.39357e-07	3.18842e+06	0.679296
205	1.14502e-07	3.18842e+06	0.680568
206	9.79487e-08	3.18842e+06	0.681634
207	8.60894e-08	3.18842e+06	0.682557
208	7.71428e-08	3.18842e+06	0.683376
209	7.01363e-08	3.18842e+06	0.684114
210	6.44936e-08	3.18842e+06	0.684789
211	5.98431e-08	3.18842e+06	0.685413
212	5.59439e-08	3.18842e+06	0.685993
213	5.2629e-08	3.18842e+06	0.686537
214	4.97773e-08	3.18842e+06	0.68705
215	4.73004e-08	3.18842e+06	0.687536
216	4.51333e-08	3.18842e+06	0.688
217	4.32242e-08	3.18842e+06	0.688442
218	4.15321e-08	3.18842e+06	0.688867
219	4.00259e-08	3.18842e+06	0.689275
220	3.86781e-08	3.18842e+06	0.689669
221	3.74686e-08	3.18842e+06	0.69005
222	3.63792e-08	3.18842e+06	0.69042
223	3.53947e-08	3.18842e+06	0.690779
224	3.45032e-08	3.18842e+06	0.691129
225	3.36935e-08	3.18842e+06	0.69147
226	3.2956e-08	3.18842e+06	0.691804
227	3.22616e-08	3.18842e+06	0.69213
228	3.161e-08	3.18842e+06	0.69245
229	3.10077e-08	3.18842e+06	0.692763
230	3.04542e-08	3.18842e+06	0.693071
231	2.99475e-08	3.18842e+06	0.693373
232	2.94835e-08	3.18842e+06	0.69367
233	2.90563e-08	3.18842e+06	0.693963
234	2.86649e-08	3.18842e+06	0.694252
235	2.83069e-08	3.18842e+06	0.694537
236	2.79779e-08	3.18842e+06	0.694819
237	2.76767e-08	3.18842e+06	0.695097
238	2.74019e-08	3.18842e+06	0.695373
239	2.71518e-08	3.18842e+06	0.695645
240	2.69246e-08	3.18842e+06	0.695916
241	2.6719e-08	3.18842e+06	0.696184
242	2.65347e-08	3.18842e+06	0.696451
243	2.637e-08	3.18842e+06	0.696715
244	2.62243e-08	3.18842e+06	0.696978
245	2.60969e-08	3.18842e+06	0.69724
246	2.59869e-08	3.18842e+06	0.6975
247	2.58935e-08	3.18842e+06	0.69776
248	2.5816e-08	3.18842e+06	0.698018
249	2.57545e-08	3.18842e+06	0.698276
250	2.57084e-08	3.18842e+06	0.698534
251	2.56777e-08	3.18842e+06	0.69879
252	2.56623e-08	3.18842e+06	0.699047
253	2.5662e-08	3.18842e+06	0.699304
254	2.56764e-08	3.18842e+06	0.69956
255	2.57051e-08	3.18842e+06	0.699817
256	2.5748e-08	3.18842e+06	0.700075
257	2.58056e-08	3.18842e+06	0.700332
258	2.58777e-08	3.18842e+06	0.700591
259	2.59647e-08	3.18842e+06	0.70085
260	2.60674e-08	3.18842e+06	0.70111
261	2.6186e-08	3.18842e+06	0.701371
262	2.6321e-08	3.18842e+06	0.701634
263	2.64727e-08	3.18842e+06	0.701897
264	2.66415e-08	3.18842e+06	0.702163
265	2.68284e-08	3.18842e+06	0.70243
266	2.70342e-08	3.18842e+06	0.702699
267	2.72604e-08	3.18842e+06	0.702971
268	2.75083e-08	3.18842e+06	0.703244
269	2.77793e-08	3.18842e+06	0.703521
270	2.80749e-08	3.18842e+06	0.7038
271	2.83969e-08	3.18842e+06	0.704082
272	2.87472e-08	3.18842e+06	0.704367
273	2.91285e-08	3.18842e+06	0.704657
274	2.95439e-08	3.18842e+06	0.70495
275	2.99969e-08	3.18842e+06	0.705247
276	3.04918e-08	3.18842e+06	0.705549
277	3.10335e-08	3.18842e+06	0.705857
278	3.16276e-08	3.18842e+06	0.70617
279	3.22808e-08	3.18842e+06	0.706489
280	3.30009e-08	3.18842e+06	0.706815
281	3.37977e-08	3.18842e+06	0.707148
282	3.46833e-08	3.18842e+06	0.70749
283	3.56742e-08	3.18842e+06	0.707841
284	3.67891e-08	3.18842e+06	0.708203
285	3.80523e-08	3.18842e+06	0.708577
286	3.94964e-08	3.18842e+06	0.708963
287	4.11658e-08	3.18842e+06	0.709366
288	4.31228e-08	3.18842e+06	0.709786
289	4.54558e-08	3.18842e+06	0.710227
290	4.82953e-08	3.18842e+06	0.710694
291	5.18473e-08	3.18842e+06	0.711192
292	5.64638e-08	3.18842e+06	0.71173
293	6.27992e-08	3.18842e+06	0.712322
294	7.22602e-08	3.18842e+06	0.712989
295	8.70288e-08	3.18842e+06	0.713773
296	1.14298e-07	3.18842e+06	0.714748
297	2.25622e-07	3.18842e+06	0.716206
298	1.12586e-07	3.18842e+06	0.71795
299	8.40634e-08	3.18842e+06	0.718916
300	7.40336e-08	3.18842e+06	0.719705
301	6.88738e-08	3.18842e+06	0.72042
302	6.60607e-08	3.18842e+06	0.721094
303	6.4758e-08	3.18842e+06	0.721748
304	6.46354e-08	3.18842e+06	0.722394
305	6.55496e-08	3.18842e+06	0.723044
306	6.74808e-08	3.18842e+06	0.723707
307	7.05516e-08	3.18842e+06	0.724395
308	7.49461e-08	3.18842e+06	0.725119
309	8.08988e-08	3.18842e+06	0.725894
310	8.87274e-08	3.18842e+06	0.726736
311	9.86167e-08	3.18842e+06	0.727666
312	1.10888e-07	3.18842e+06	0.728705
313	1.27235e-07	3.18842e+06	0.729882
314	1.30288e-07	3.18842e+06	0.731223
315	1.13983e-07	3.18842e+06	0.732438
316	1.12525e-07	3.18842e+06	0.733561
317	1.21797e-07	3.18842e+06	0.73472
318	1.0739e-07	3.18842e+06	0.735914
319	9.14584e-08	3.18842e+06	0.736904
320	8.55353e-08	3.18842e+06	0.737787
321	8.454e-08	3.18842e+06	0.738634
322	8.68554e-08	3.18842e+06	0.739488
323	9.21539e-08	3.18842e+06	0.740378
324	1.00825e-07	3.18842e+06	0.741335
325	1.12354e-07	3.18842e+06	0.742398
326	1.1946e-07	3.18842e+06	0.743552
327	1.27656e-07	3.18842e+06	0.744785
328	1.29101e-07	3.18842e+06	0.746076
329	1.23493e-07	3.18842e+06	0.747344
330	1.21064e-07	3.18842e+06	0.748562
331	1.26917e-07	3.18842e+06	0.749795
332	1.40658e-07	3.18842e+06	0.751113
333	1.69259e-07	3.18842e+06	0.752639
334	1.77381e-07	3.18842e+06	0.754417
335	1.67473e-07	3.18842e+06	0.756131
336	1.72038e-07	3.18842e+06	0.757825
337	1.62827e-07	3.18842e+06	0.759521
338	1.49787e-07	3.18842e+06	0.761079
339	1.48086e-07	3.18842e+06	0.762583
340	1.29906e-07	3.18842e+06	0.763974
341	1.25787e-07	3.18842e+06	0.765243
342	1.31175e-07	3.18842e+06	0.766521
343	1.35516e-07	3.18842e+06	0.767858
344	1.34734e-07	3.18842e+06	0.76921
345	1.39907e-07	3.18842e+06	0.770571
346	1.46516e-07	3.18842e+06	0.772008
347	1.38805e-07	3.18842e+06	0.773453
348	1.2291e-07	3.18842e+06	0.774767
349	1.14924e-07	3.18842e+06	0.775952
350	1.13782e-07	3.18842e+06	0.777094
351	1.12106e-07	3.18842e+06	0.778227
352	1.06438e-07	3.18842e+06	0.779325
353	1.00717e-07	3.18842e+06	0.780362
354	9.78218e-08	3.18842e+06	0.781354
355	9.61665e-08	3.18842e+06	0.782325
356	9.30803e-08	3.18842e+06	0.783275
357	8.84306e-08	3.18842e+06	0.784185
358	8.40703e-08	3.18842e+06	0.785049
359	8.09009e-08	3.18842e+06	0.785874
360	7.84952e-08	3.18842e+06	0.786672
361	7.59492e-08	3.18842e+06	0.787446
362	7.25343e-08	3.18842e+06	0.788191
363	6.84808e-08	3.18842e+06	0.788898
364	6.43763e-08	3.18842e+06	0.789565
365	6.10195e-08	3.18842e+06	0.790192
366	5.85224e-08	3.18842e+06	0.790791
367	5.66785e-08	3.18842e+06	0.791367
368	5.52472e-08	3.18842e+06	0.791927
369	5.40393e-08	3.18842e+06	0.792474
370	5.29659e-08	3.18842e+06	0.79301
371	5.20042e-08	3.18842e+06	0.793535
372	5.11766e-08	3.18842e+06	0.794051
373	5.05412e-08	3.18842e+06	0.79456
374	5.01457e-08	3.18842e+06	0.795063
375	4.99995e-08	3.18842e+06	0.795564
376	5.00925e-08	3.18842e+06	0.796064
377	5.04045e-08	3.18842e+06	0.796566
378	5.0896e-08	3.18842e+06	0.797072
379	5.15309e-08	3.18842e+06	0.797584
380	5.23164e-08	3.18842e+06	0.798103
381	5.33011e-08	3.18842e+06	0.79863
382	5.45613e-08	3.18842e+06	0.799169
383	5.62246e-08	3.18842e+06	0.799721
384	5.84624e-08	3.18842e+06	0.800293
385	6.14416e-08	3.18842e+06	0.80089
386	6.53632e-08	3.18842e+06	0.801522
387	7.05555e-08	3.18842e+06	0.802197
388	7.75775e-08	3.18842e+06	0.802933
389	8.62044e-08	3.18842e+06	0.803749
390	9.20579e-08	3.18842e+06	0.804636
391	1.0202e-07	3.18842e+06	0.805597
392	1.21017e-07	3.18842e+06	0.806691
393	1.38808e-07	3.18842e+06	0.807991
394	1.44308e-07	3.18842e+06	0.809418
395	1.28352e-07	3.18842e+06	0.810807
396	9.49933e-08	3.18842e+06	0.811936
397	7.75193e-08	3.18842e+06	0.812796
398	6.82915e-08	3.18842e+06	0.813526
399	6.27711e-08	3.18842e+06	0.814182
400	5.95619e-08	3.18842e+06	0.814793
401	5.81024e-08	3.18842e+06	0.815381
402	5.81877e-08	3.18842e+06	0.815961
403	5.9881e-08	3.18842e+06	0.816549
404	6.36166e-08	3.18842e+06	0.817163
405	6.76046e-08	3.18842e+06	0.81782
406	7.07732e-08	3.18842e+06	0.81851
407	7.49272e-08	3.18842e+06	0.819235
408	8.03173e-08	3.18842e+06	0.820007
409	8.79432e-08	3.18842e+06	0.820842
410	1.01116e-07	3.18842e+06	0.821775
411	8.79773e-08	3.18842e+06	0.822736
412	8.01181e-08	3.18842e+06	0.823574
413	7.51978e-08	3.18842e+06	0.824357
414	6.77355e-08	3.18842e+06	0.825074
415	6.12287e-08	3.18842e+06	0.825722
416	5.565e-08	3.18842e+06	0.826308
417	5.09025e-08	3.18842e+06	0.826843
418	4.68623e-08	3.18842e+06	0.827333
419	4.33389e-08	3.18842e+06	0.827785
420	4.01664e-08	3.18842e+06	0.828204
421	3.72476e-08	3.18842e+06	0.828593
422	3.45618e-08	3.18842e+06	0.828953
423	3.21325e-08	3.18842e+06	0.829287
424	3.00486e-08	3.18842e+06	0.829599
425	2.82783e-08	3.18842e+06	0.829891
426	2.67597e-08	3.18842e+06	0.830167
427	2.54459e-08	3.18842e+06	0.830428
428	2.4302e-08	3.18842e+06	0.830678
429	2.33009e-08	3.18842e+06	0.830916
430	2.24216e-08	3.18842e+06	0.831145
431	2.1647e-08	3.18842e+06	0.831366
432	2.09635e-08	3.18842e+06	0.831579
433	2.03601e-08	3.18842e+06	0.831786
434	1.98277e-08	3.18842e+06	0.831987
435	1.9359e-08	3.18842e+06	0.832183
436	1.89481e-08	3.18842e+06	0.832375
437	1.85902e-08	3.18842e+06	0.832563
438	1.82816e-08	3.18842e+06	0.832747
439	1.80196e-08	3.18842e+06	0.832929
440	1.78025e-08	3.18842e+06	0.833108
441	1.76294e-08	3.18842e+06	0.833285
442	1.75001e-08	3.18842e+06	0.833461
443	1.74156e-08	3.18842e+06	0.833635
444	1.73777e-08	3.18842e+06	0.833809
445	1.73895e-08	3.18842e+06	0.833983
446	1.74555e-08	3.18842e+06	0.834157
447	1.75821e-08	3.18842e+06	0.834332
448	1.77783e-08	3.18842e+06	0.834509
449	1.80564e-08	3.18842e+06	0.834688
450	1.8434e-08	3.18842e+06	0.83487
451	1.89355e-08	3.18842e+06	0.835057
452	1.95971e-08	3.18842e+06	0.835249
453	2.0474e-08	3.18842e+06	0.835448
454	2.1655e-08	3.18842e+06	0.835658
455	2.32937e-08	3.18842e+06	0.835882
456	2.56837e-08	3.18842e+06	0.836125
457	2.94792e-08	3.18842e+06	0.836397
458	3.65748e-08	3.18842e+06	0.836719
459	5.70445e-08	3.18842e+06	0.837154
460	7.8846e-08	3.18842e+06	0.837884
461	3.90581e-08	3.18842e+06	0.838452
462	2.94186e-08	3.18842e+06	0.83879
463	2.55393e-08	3.18842e+06	0.839065
464	2.33297e-08	3.18842e+06	0.83931
465	2.18989e-08	3.18842e+06	0.839536
466	2.09252e-08	3.18842e+06	0.83975
467	2.02558e-08	3.18842e+06	0.839956
468	1.98069e-08	3.18842e+06	0.840157
469	1.95288e-08	3.18842e+06	0.840353
470	1.9391e-08	3.18842e+06	0.840548
471	1.93741e-08	3.18842e+06	0.840742
472	1.94664e-08	3.18842e+06	0.840936
473	1.96622e-08	3.18842e+06	0.841131
474	1.99601e-08	3.18842e+06	0.841329
475	2.03627e-08	3.18842e+06	0.84153
476	2.08761e-08	3.18842e+06	0.841736
477	2.15103e-08	3.18842e+06	0.841948
478	2.22795e-08	3.18842e+06	0.842166
479	2.32021e-08	3.18842e+06	0.842393
480	2.43019e-08	3.18842e+06	0.84263
481	2.56084e-08	3.18842e+06	0.842879
482	2.71572e-08	3.18842e+06	0.843141
483	2.8807e-08	3.18842e+06	0.84342
484	3.02184e-08	3.18842e+06	0.843715
485	3.14405e-08	3.18842e+06	0.844023
486	3.25943e-08	3.18842e+06	0.844342
487	3.3793e-08	3.18842e+06	0.844674
488	3.51367e-08	3.18842e+06	0.845018
489	3.66947e-08	3.18842e+06	0.845376
490	3.85417e-08	3.18842e+06	0.845751
491	4.06501e-08	3.18842e+06	0.846145
492	4.29005e-08	3.18842e+06	0.846562
493	4.50374e-08	3.18842e+06	0.847001
494	4.69047e-08	3.18842e+06	0.84746
495	4.85789e-08	3.18842e+06	0.847937
496	5.02169e-08	3.18842e+06	0.84843
497	5.1914e-08	3.18842e+06	0.848939
498	5.35673e-08	3.18842e+06	0.849466
499	5.49426e-08	3.18842e+06	0.850008
500	5.59241e-08	3.18842e+06	0.850563
501	5.66318e-08	3.18842e+06	0.851125
502	5.72283e-08	3.18842e+06	0.851694
503	5.77561e-08	3.18842e+06	0.852269
504	5.82244e-08	3.18842e+06	0.852849
505	5.87162e-08	3.18842e+06	0.853433
506	5.93449e-08	3.18842e+06	0.854023
507	6.01562e-08	3.18842e+06	0.85462
508	6.11528e-08	3.18842e+06	0.855226
509	6.2323e-08	3.18842e+06	0.855842
510	6.37468e-08	3.18842e+06	0.856472
511	6.18551e-08	3.18842e+06	0.857103
512	5.94011e-08	3.18842e+06	0.85771
513	5.74544e-08	3.18842e+06	0.858295
514	5.60983e-08	3.18842e+06	0.858863
515	5.52934e-08	3.18842e+06	0.85942
516	5.49561e-08	3.18842e+06	0.859971
517	5.50409e-08	3.18842e+06	0.860521
518	5.56205e-08	3.18842e+06	0.861073
519	5.69281e-08	3.18842e+06	0.861634
520	5.94037e-08	3.18842e+06	0.862214
521	6.38422e-08	3.18842e+06	0.862826
522	7.19175e-08	3.18842e+06	0.863496
523	8.87421e-08	3.18842e+06	0.864279
524	1.41551e-07	3.18842e+06	0.865356
525	1.15624e-07	3.18842e+06	0.866685
526	8.35004e-08	3.18842e+06	0.8677
527	6.73971e-08	3.18842e+06	0.868449
528	6.09503e-08	3.18842e+06	0.86909
529	5.80441e-08	3.18842e+06	0.869685
530	5.71303e-08	3.18842e+06	0.87026
531	5.7795e-08	3.18842e+06	0.870833
532	6.00663e-08	3.18842e+06	0.871419
533	6.42726e-08	3.18842e+06	0.872037
534	6.74044e-08	3.18842e+06	0.8727
535	6.71536e-08	3.18842e+06	0.873373
536	6.71926e-08	3.18842e+06	0.874044
537	6.76407e-08	3.18842e+06	0.874718
538	6.81608e-08	3.18842e+06	0.875397
539	6.83892e-08	3.18842e+06	0.87608
540	6.84797e-08	3.18842e+06	0.876764
541	6.87895e-08	3.18842e+06	0.87745
542	6.89481e-08	3.18842e+06	0.878139
543	6.84726e-08	3.18842e+06	0.878827
544	6.75278e-08	3.18842e+06	0.879508
545	6.65397e-08	3.18842e+06	0.880179
546	6.5488e-08	3.18842e+06	0.880839
547	6.42769e-08	3.18842e+06	0.881489
548	6.28839e-08	3.18842e+06	0.882126
549	6.13436e-08	3.18842e+06	0.882748
550	5.97305e-08	3.18842e+06	0.883354
551	5.82039e-08	3.18842e+06	0.883944
552	5.68003e-08	3.18842e+06	0.88452
553	5.5404e-08	3.18842e+06	0.885082
554	5.38925e-08	3.18842e+06	0.885629
555	5.22932e-08	3.18842e+06	0.886161
556	5.07255e-08	3.18842e+06	0.886676
557	4.91927e-08	3.18842e+06	0.887177
558	4.76952e-08	3.18842e+06	0.887662
559	4.61795e-08	3.18842e+06	0.888132
560	4.46395e-08	3.18842e+06	0.888587
561	4.30748e-08	3.18842e+06	0.889026
562	4.14737e-08	3.18842e+06	0.88945
563	3.98605e-08	3.18842e+06	0.889857
564	3.8285e-08	3.18842e+06	0.890249
565	3.67759e-08	3.18842e+06	0.890625
566	3.52716e-08	3.18842e+06	0.890986
567	3.38598e-08	3.18842e+06	0.891332
568	3.25848e-08	3.18842e+06	0.891665
569	3.14245e-08	3.18842e+06	0.891985
570	3.03593e-08	3.18842e+06	0.892295
571	2.93758e-08	3.18842e+06	0.892594
572	2.84647e-08	3.18842e+06	0.892884
573	2.762e-08	3.18842e+06	0.893164
574	2.68386e-08	3.18842e+06	0.893437
575	2.61184e-08	3.18842e+06	0.893702
576	2.54574e-08	3.18842e+06	0.89396
577	2.48525e-08	3.18842e+06	0.894212
578	2.42997e-08	3.18842e+06	0.894458
579	2.37943e-08	3.18842e+06	0.894699
580	2.3332e-08	3.18842e+06	0.894935
581	2.2909e-08	3.18842e+06	0.895166
582	2.25226e-08	3.18842e+06	0.895393
583	2.21717e-08	3.18842e+06	0.895617
584	2.18543e-08	3.18842e+06	0.895837
585	2.15693e-08	3.18842e+06	0.896054
586	2.13163e-08	3.18842e+06	0.896269
587	2.10953e-08	3.18842e+06	0.896481
588	2.09073e-08	3.18842e+06	0.896691
589	2.07541e-08	3.18842e+06	0.896899
590	2.06386e-08	3.18842e+06	0.897106
591	2.05642e-08	3.18842e+06	0.897312
592	2.0535e-08	3.18842e+06	0.897518
593	2.05554e-08	3.18842e+06	0.897723
594	2.06308e-08	3.18842e+06	0.897929
595	2.07679e-08	3.18842e+06	0.898136
596	2.09755e-08	3.18842e+06	0.898345
597	2.12657e-08	3.18842e+06	0.898556
598	2.16558e-08	3.18842e+06	0.89877
599	2.21706e-08	3.18842e+06	0.898989
600	2.28464e-08	3.18842e+06	0.899213
601	2.37379e-08	3.18842e+06	0.899446
602	2.49318e-08	3.18842e+06	0.899688
603	2.65756e-08	3.18842e+06	0.899944
604	2.89471e-08	3.18842e+06	0.90022
605	3.26521e-08	3.18842e+06	0.900525
606	3.9373e-08	3.18842e+06	0.900877
607	5.69914e-08	3.18842e+06	0.901332
608	5.66488e-08	3.18842e+06	0.901933
609	4.44937e-08	3.18842e+06	0.902443
610	3.50314e-08	3.18842e+06	0.902843
611	2.83171e-08	3.18842e+06	0.903161
612	2.43556e-08	3.18842e+06	0.903424
613	2.1874e-08	3.18842e+06	0.903656
614	2.01564e-08	3.18842e+06	0.903866
615	1.889e-08	3.18842e+06	0.904062
616	1.79179e-08	3.18842e+06	0.904246
617	1.71517e-08	3.18842e+06	0.904422
618	1.6537e-08	3.18842e+06	0.90459
619	1.60384e-08	3.18842e+06	0.904753
620	1.56316e-08	3.18842e+06	0.904912
621	1.52995e-08	3.18842e+06	0.905067
622	1.50295e-08	3.18842e+06	0.905218
623	1.48124e-08	3.18842e+06	0.905368
624	1.46413e-08	3.18842e+06	0.905515
625	1.45106e-08	3.18842e+06	0.905661
626	1.44165e-08	3.18842e+06	0.905805
627	1.43557e-08	3.18842e+06	0.905949
628	1.4326e-08	3.18842e+06	0.906093
629	1.43258e-08	3.18842e+06	0.906236
630	1.43539e-08	3.18842e+06	0.906379
631	1.44098e-08	3.18842e+06	0.906523
632	1.44936e-08	3.18842e+06	0.906668
633	1.46054e-08	3.18842e+06	0.906813
634	1.47459e-08	3.18842e+06	0.90696
635	1.49163e-08	3.18842e+06	0.907108
636	1.51181e-08	3.18842e+06	0.907258
637	1.53537e-08	3.18842e+06	0.90741
